v,X,Y,r,cos_theta,sin_theta,dBA
13.0,339.0065439723761,-818.4341961913408,885.8667904100822,0.38268343236509006,-0.9238795325112867,25.461757328
13.0,382.68343236509,-923.8795325112866,999.9999999999999,0.38268343236509006,-0.9238795325112867,24.39089272
13.0,-70.71067811865474,70.71067811865476,99.99999999999999,-0.7071067811865475,0.7071067811865477,44.29046954
13.0,-79.82089280705694,79.82089280705695,112.88378916846895,-0.7071067811865475,0.7071067811865477,43.76877344
13.0,-90.10484834870763,90.10484834870766,127.42749857031333,-0.7071067811865475,0.7071067811865477,43.176669180000005
13.0,-101.71376704052382,101.71376704052383,143.8449888287663,-0.7071067811865475,0.7071067811865476,42.523870476
13.0,-114.81835434133244,114.81835434133248,162.3776739188721,-0.7071067811865475,0.7071067811865477,41.818505272
13.0,-129.61130904137534,129.61130904137536,183.29807108324357,-0.7071067811865475,0.7071067811865476,41.067527452
13.0,-146.31015683675886,146.31015683675886,206.913808111479,-0.7071067811865476,0.7071067811865476,40.275349028
13.0,-165.16044897566297,165.16044897566297,233.57214690901213,-0.7071067811865475,0.7071067811865475,39.446596848000006
13.0,-186.4393730113841,186.4393730113841,263.6650898730358,-0.7071067811865475,0.7071067811865475,38.585128124
13.0,-210.45982875718624,210.45982875718627,297.63514416313194,-0.7071067811865475,0.7071067811865476,37.694835412
13.0,-237.57502937858263,237.57502937858263,335.981828628378,-0.7071067811865476,0.7071067811865476,36.77909218800001
13.0,-268.1836952806474,268.18369528064744,379.26901907322497,-0.7071067811865475,0.7071067811865476,35.841895424
13.0,-302.7359171648152,302.73591716481525,428.13323987193957,-0.7071067811865475,0.7071067811865476,34.885484936
13.0,-341.7397744695605,341.73977446956053,483.2930238571752,-0.7071067811865475,0.7071067811865476,33.913502380000004
13.0,-385.7688065170199,385.76880651702,545.559478116852,-0.7071067811865475,0.7071067811865476,32.92802308
13.0,-435.4704462263916,435.4704462263917,615.8482110660267,-0.7071067811865474,0.7071067811865476,31.931408276
13.0,-491.5755404091904,491.5755404091905,695.1927961775606,-0.7071067811865475,0.7071067811865476,30.925359052
13.0,-554.9090966392718,554.9090966392719,784.7599703514607,-0.7071067811865475,0.7071067811865476,29.911721872
13.0,-626.4024147269312,626.4024147269313,885.8667904100822,-0.7071067811865476,0.7071067811865477,28.891661852
13.0,-707.1067811865474,707.1067811865476,1000.0,-0.7071067811865475,0.7071067811865476,27.866184356
13.0,70.71067811865474,-70.71067811865477,100.0,0.7071067811865475,-0.7071067811865477,45.647681636
13.0,79.82089280705692,-79.82089280705695,112.88378916846895,0.7071067811865474,-0.7071067811865477,45.087096008
13.0,90.10484834870763,-90.10484834870768,127.42749857031335,0.7071067811865474,-0.7071067811865477,44.462832072
13.0,101.7137670405238,-101.71376704052383,143.8449888287663,0.7071067811865474,-0.7071067811865476,43.777380024
13.0,114.81835434133242,-114.81835434133248,162.3776739188721,0.7071067811865474,-0.7071067811865477,43.034818032
13.0,129.6113090413753,-129.61130904137536,183.29807108324354,0.7071067811865475,-0.7071067811865477,42.240705852
13.0,146.31015683675884,-146.3101568367589,206.91380811147903,0.7071067811865472,-0.7071067811865476,41.399824004
13.0,165.16044897566294,-165.160448975663,233.5721469090121,0.7071067811865475,-0.7071067811865477,40.518254912
13.0,186.43937301138408,-186.43937301138416,263.6650898730358,0.7071067811865474,-0.7071067811865477,39.60167574
13.0,210.45982875718624,-210.4598287571863,297.63514416313194,0.7071067811865475,-0.7071067811865477,38.65577198
13.0,237.5750293785826,-237.5750293785827,335.9818286283781,0.7071067811865474,-0.7071067811865477,37.685412708
13.0,268.1836952806473,-268.18369528064744,379.26901907322497,0.7071067811865474,-0.7071067811865476,36.6957753
13.0,302.73591716481513,-302.7359171648153,428.1332398719395,0.7071067811865474,-0.7071067811865478,35.689835784
13.0,341.7397744695604,-341.7397744695606,483.2930238571752,0.7071067811865474,-0.7071067811865477,34.671752664
13.0,385.7688065170198,-385.76880651702,545.5594781168519,0.7071067811865475,-0.7071067811865478,33.64380684
13.0,435.4704462263916,-435.4704462263917,615.8482110660267,0.7071067811865474,-0.7071067811865476,32.608410508
13.0,491.5755404091904,-491.5755404091906,695.1927961775607,0.7071067811865474,-0.7071067811865476,31.567173944
13.0,554.9090966392716,-554.909096639272,784.7599703514607,0.7071067811865474,-0.7071067811865478,30.521784984000004
13.0,626.402414726931,-626.4024147269314,885.8667904100822,0.7071067811865474,-0.7071067811865478,29.473184592
13.0,707.1067811865473,-707.1067811865477,999.9999999999999,0.7071067811865474,-0.7071067811865478,28.422132844
13.0,-92.38795325112868,38.26834323650899,100.00000000000001,-0.9238795325112866,0.38268343236508984,45.380469892
13.0,-104.29102236506776,43.19875589736685,112.88378916846897,-0.9238795325112867,0.38268343236508984,44.877933824
13.0,-117.72765780822375,48.7643925305851,127.42749857031335,-0.9238795325112867,0.3826834323650899,44.320324844
13.0,-132.89544103321188,55.0470940535103,143.8449888287663,-0.9238795325112867,0.3826834323650899,43.7122458
13.0,-150.0174094704377,62.13924559473331,162.3776739188721,-0.9238795325112867,0.3826834323650899,43.057445544
13.0,-169.34533622260767,70.14513498803588,183.29807108324357,-0.9238795325112867,0.3826834323650899,42.357486972
13.0,-191.1634323081633,79.18248629183236,206.913808111479,-0.9238795325112866,0.3826834323650899,41.615126488
13.0,-215.7925258939557,89.38419088402378,233.57214690901213,-0.9238795325112867,0.3826834323650899,40.831810424
13.0,-243.59477997144677,100.90026158746323,263.66508987303587,-0.9238795325112867,0.3826834323650898,40.010687096000005
13.0,-274.9790178483637,113.90003856082568,297.6351441631319,-0.9238795325112866,0.38268343236508995,39.155011284
13.0,-310.4067347654732,128.57467939180714,335.9818286283781,-0.9238795325112866,0.3826834323650899,38.268666536
13.0,-350.39888403738536,145.13997000868247,379.26901907322497,-0.9238795325112867,0.3826834323650899,37.355197144
13.0,-395.5435375054301,163.8394977437802,428.13323987193957,-0.9238795325112867,0.38268343236508995,36.418441524
13.0,-446.5045329471332,184.9482332077671,483.2930238571752,-0.9238795325112867,0.3826834323650899,35.461698316
13.0,-504.0312355996988,208.77657364506408,545.559478116852,-0.9238795325112867,0.3826834323650899,34.48812508
13.0,-568.969557337593,235.67490722664743,615.8482110660267,-0.9238795325112867,0.3826834323650899,33.500672876
13.0,-642.2743955377389,266.03876539671325,695.1927961775606,-0.9238795325112867,0.3826834323650899,32.501560488
13.0,-725.0236745418787,300.3146390368232,784.7599703514607,-0.9238795325112867,0.38268343236509,31.492935228
13.0,-818.4341961913409,339.006543972376,885.8667904100824,-0.9238795325112866,0.38268343236508984,30.476386956
13.0,-923.8795325112868,382.6834323650899,1000.0000000000001,-0.9238795325112867,0.3826834323650899,29.453485652000005
13.0,92.38795325112864,-38.26834323650904,99.99999999999999,0.9238795325112865,-0.38268343236509045,46.291776652
13.0,104.29102236506772,-43.19875589736691,112.88378916846895,0.9238795325112865,-0.3826834323650904,45.802758344
13.0,117.72765780822373,-48.76439253058516,127.42749857031335,0.9238795325112865,-0.3826834323650904,45.257891956
13.0,132.89544103321185,-55.04709405351037,143.8449888287663,0.9238795325112866,-0.3826834323650904,44.656728456
13.0,150.01740947043766,-62.13924559473339,162.37767391887206,0.9238795325112866,-0.38268343236509045,44.000396932
13.0,169.34533622260764,-70.14513498803598,183.29807108324357,0.9238795325112865,-0.38268343236509045,43.290022584000006
13.0,191.16343230816327,-79.18248629183246,206.913808111479,0.9238795325112865,-0.3826834323650904,42.529212596
13.0,215.79252589395568,-89.38419088402391,233.57214690901216,0.9238795325112865,-0.3826834323650904,41.721020948
13.0,243.59477997144663,-100.90026158746338,263.6650898730358,0.9238795325112864,-0.3826834323650904,40.870464296
13.0,274.9790178483637,-113.90003856082583,297.63514416313194,0.9238795325112865,-0.3826834323650904,39.98256486
13.0,310.4067347654731,-128.5746793918073,335.9818286283781,0.9238795325112865,-0.3826834323650904,39.062782180000006
13.0,350.3988840373853,-145.13997000868267,379.26901907322497,0.9238795325112865,-0.3826834323650904,38.115911048
13.0,395.5435375054301,-163.8394977437804,428.1332398719397,0.9238795325112864,-0.3826834323650903,37.14669914
13.0,446.5045329471331,-184.94823320776732,483.2930238571752,0.9238795325112865,-0.38268343236509034,36.159077052
13.0,504.0312355996987,-208.7765736450644,545.559478116852,0.9238795325112865,-0.38268343236509045,35.156597996
13.0,568.9695573375928,-235.67490722664772,615.8482110660267,0.9238795325112865,-0.38268343236509034,34.142423676
13.0,642.2743955377388,-266.0387653967136,695.1927961775606,0.9238795325112865,-0.3826834323650904,33.118852216
13.0,725.0236745418786,-300.3146390368235,784.7599703514607,0.9238795325112865,-0.38268343236509034,32.087996808
13.0,818.4341961913407,-339.00654397237645,885.8667904100822,0.9238795325112866,-0.38268343236509045,31.05136764
13.0,923.8795325112864,-382.6834323650904,999.9999999999999,0.9238795325112865,-0.38268343236509045,30.010403676000006
13.5,100.0,0.0,100.0,1.0,0.0,46.420834224
13.5,112.88378916846897,0.0,112.88378916846897,1.0,0.0,45.95164802
13.5,127.42749857031336,0.0,127.42749857031336,1.0,0.0,45.43100724
13.5,143.8449888287663,0.0,143.8449888287663,1.0,0.0,44.858446024
13.5,162.3776739188721,0.0,162.3776739188721,1.0,0.0,44.232332928
13.5,183.2980710832436,0.0,183.2980710832436,1.0,0.0,43.553849488
13.5,206.913808111479,0.0,206.913808111479,1.0,0.0,42.82453253199999
13.5,233.57214690901213,0.0,233.57214690901213,1.0,0.0,42.046851768
13.5,263.6650898730358,0.0,263.6650898730358,1.0,0.0,41.224777812000006
13.5,297.63514416313194,0.0,297.63514416313194,1.0,0.0,40.363225052
13.5,335.9818286283781,0.0,335.9818286283781,1.0,0.0,39.467062648
13.5,379.26901907322497,0.0,379.26901907322497,1.0,0.0,38.540859860000005
13.5,428.1332398719396,0.0,428.1332398719396,1.0,0.0,37.58967638
13.5,483.2930238571752,0.0,483.2930238571752,1.0,0.0,36.617569972000005
13.5,545.559478116852,0.0,545.559478116852,1.0,0.0,35.628365464
13.5,615.8482110660267,0.0,615.8482110660267,1.0,0.0,34.625407568
13.5,695.1927961775606,0.0,695.1927961775606,1.0,0.0,33.611465216
13.5,784.7599703514607,0.0,784.7599703514607,1.0,0.0,32.58863878799999
13.5,885.8667904100823,0.0,885.8667904100823,1.0,0.0,31.558873756
13.5,1000.0,0.0,1000.0,1.0,0.0,30.523721464
13.5,-100.0,1.2246467991473532e-14,100.0,-1.0,1.2246467991473532e-16,45.672559208
13.5,-112.88378916846897,1.3824277108079016e-14,112.88378916846897,-1.0,1.224646799147353e-16,45.190222904
13.5,-127.42749857031336,1.5605367824748817e-14,127.42749857031336,-1.0,1.224646799147353e-16,44.656030532
13.5,-143.8449888287663,1.7615930514253545e-14,143.8449888287663,-1.0,1.2246467991473532e-16,44.07388214
13.5,-162.3776739188721,1.988552986177393e-14,162.3776739188721,-1.0,1.224646799147353e-16,43.444270268
13.5,-183.2980710832436,2.2447539604197825e-14,183.2980710832436,-1.0,1.224646799147353e-16,42.768893044
13.5,-206.913808111479,2.5339633280311242e-14,206.913808111479,-1.0,1.2246467991473532e-16,42.048740836
13.5,-233.57214690901213,2.8604338208209714e-14,233.57214690901213,-1.0,1.2246467991473535e-16,41.285186504
13.5,-263.6650898730358,3.2289660835991253e-14,263.6650898730358,-1.0,1.2246467991473532e-16,40.480886232
13.5,-297.63514416313194,3.644979266131405e-14,297.63514416313194,-1.0,1.224646799147353e-16,39.639453268
13.5,-335.9818286283781,4.1145907100141776e-14,335.9818286283781,-1.0,1.2246467991473532e-16,38.764617572000006
13.5,-379.26901907322497,4.644705902237815e-14,379.26901907322497,-1.0,1.2246467991473535e-16,37.860033508
13.5,-428.1332398719396,5.243120018177568e-14,428.1332398719396,-1.0,1.2246467991473532e-16,36.930054316
13.5,-483.2930238571752,5.918632547169352e-14,483.2930238571752,-1.0,1.2246467991473535e-16,35.97825331200001
13.5,-545.559478116852,6.681176686203033e-14,545.559478116852,-1.0,1.2246467991473532e-16,35.008139932
13.5,-615.8482110660267,7.541965404426332e-14,615.8482110660267,-1.0,1.2246467991473532e-16,34.0228799
13.5,-695.1927961775606,8.513656326291479e-14,695.1927961775606,-1.0,1.2246467991473532e-16,33.025168248
13.5,-784.7599703514607,9.610537857898881e-14,784.7599703514607,-1.0,1.2246467991473532e-16,32.017106467999994
13.5,-885.8667904100823,1.0848739293466467e-13,885.8667904100823,-1.0,1.2246467991473535e-16,31.000685416
13.5,-1000.0,1.2246467991473532e-13,1000.0,-1.0,1.2246467991473532e-16,29.97753274
13.5,92.38795325112868,38.268343236508976,100.0,0.9238795325112867,0.3826834323650898,46.235862128
13.5,104.29102236506776,43.19875589736685,112.88378916846897,0.9238795325112867,0.38268343236508984,45.746638376
13.5,117.72765780822375,48.76439253058509,127.42749857031335,0.9238795325112867,0.38268343236508984,45.204354164
13.5,132.89544103321188,55.047094053510286,143.8449888287663,0.9238795325112867,0.3826834323650898,44.608341492
13.5,150.0174094704377,62.13924559473329,162.3776739188721,0.9238795325112867,0.3826834323650898,43.959371136
13.5,169.34533622260767,70.14513498803586,183.29807108324357,0.9238795325112867,0.3826834323650898,43.258063352
13.5,191.1634323081633,79.18248629183233,206.91380811147897,0.9238795325112868,0.3826834323650898,42.507480164
13.5,215.7925258939557,89.38419088402375,233.5721469090121,0.9238795325112868,0.3826834323650898,41.710157236
13.5,243.59477997144677,100.90026158746322,263.66508987303587,0.9238795325112867,0.3826834323650897,40.87065063200001
13.5,274.9790178483637,113.90003856082564,297.6351441631319,0.9238795325112866,0.38268343236508984,39.993622152
13.5,310.4067347654732,128.5746793918071,335.9818286283781,0.9238795325112866,0.3826834323650898,39.084259508
13.5,350.39888403738536,145.13997000868244,379.26901907322497,0.9238795325112867,0.3826834323650898,38.147182052000005
13.5,395.5435375054301,163.83949774378016,428.13323987193957,0.9238795325112867,0.38268343236508984,37.187034372
13.5,446.5045329471332,184.94823320776703,483.2930238571752,0.9238795325112867,0.3826834323650898,36.207703884
13.5,504.0312355996988,208.776573645064,545.559478116852,0.9238795325112867,0.3826834323650897,35.21274081200001
13.5,568.969557337593,235.67490722664732,615.8482110660266,0.9238795325112868,0.3826834323650898,34.205330143999994
13.5,642.2743955377389,266.0387653967132,695.1927961775606,0.9238795325112867,0.38268343236508984,33.187817056
13.5,725.0236745418787,300.31463903682305,784.7599703514605,0.9238795325112868,0.38268343236508984,32.162363312000004
13.5,818.4341961913409,339.0065439723759,885.8667904100823,0.9238795325112867,0.3826834323650897,31.130539732
13.5,923.8795325112868,382.6834323650898,1000.0000000000001,0.9238795325112867,0.3826834323650898,30.09383872
13.5,-92.38795325112868,-38.26834323650897,100.0,-0.9238795325112867,-0.38268343236508967,45.507728
13.5,-104.29102236506776,-43.19875589736683,112.88378916846897,-0.9238795325112867,-0.3826834323650896,45.019135488
13.5,-117.72765780822375,-48.76439253058507,127.42749857031333,-0.9238795325112868,-0.3826834323650897,44.471443144
13.5,-132.89544103321188,-55.04709405351027,143.8449888287663,-0.9238795325112867,-0.38268343236508967,43.869229176
13.5,-150.0174094704377,-62.13924559473328,162.3776739188721,-0.9238795325112867,-0.3826834323650897,43.216480984
13.5,-169.3453362226077,-70.14513498803584,183.2980710832436,-0.9238795325112867,-0.38268343236508956,42.515335712
13.5,-191.16343230816327,-79.18248629183232,206.91380811147894,-0.9238795325112867,-0.3826834323650898,41.769212788
13.5,-215.7925258939557,-89.38419088402374,233.5721469090121,-0.9238795325112868,-0.3826834323650897,40.980266732
13.5,-243.5947799714468,-100.9002615874632,263.66508987303587,-0.9238795325112868,-0.38268343236508967,40.152287384000005
13.5,-274.9790178483638,-113.90003856082562,297.63514416313194,-0.9238795325112868,-0.38268343236508967,39.289049188
13.5,-310.40673476547323,-128.57467939180708,335.9818286283781,-0.9238795325112868,-0.38268343236508967,38.39486384
13.5,-350.3988840373854,-145.13997000868238,379.26901907322497,-0.9238795325112868,-0.38268343236508967,37.47359248
13.5,-395.54353750543015,-163.8394977437801,428.13323987193957,-0.9238795325112868,-0.38268343236508967,36.529281944
13.5,-446.50453294713327,-184.94823320776695,483.2930238571752,-0.9238795325112868,-0.3826834323650896,35.565372748
13.5,-504.0312355996989,-208.776573645064,545.5594781168521,-0.9238795325112867,-0.38268343236508967,34.585105652
